C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\15% v20_20%.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
    1482,       409.9850,     49.4654,   0.138,    -0.11,     0.00,     0.00,     0.00,      0.216,       0.05,
    1483,       410.0184,     49.4988,   0.144,    -0.05,     0.00,     0.00,     0.00,      0.225,       0.04,
    1484,       410.0518,     49.5322,   0.148,    -0.10,     0.00,     0.00,     0.00,      0.229,       0.01,
    1485,       410.0852,     49.5656,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.228,      -0.01,
    1486,       410.1186,     49.5990,   0.148,    -0.06,     0.00,     0.00,     0.00,      0.222,      -0.05,
    1487,       410.1520,     49.6324,   0.144,    -0.09,     0.00,     0.00,     0.00,      0.212,      -0.10,
    1488,       410.1854,     49.6658,   0.136,    -0.11,     0.00,     0.00,     0.00,      0.197,      -0.13,
    1489,       410.2188,     49.6992,   0.122,    -0.06,     0.00,     0.00,     0.00,      0.178,      -0.09,
    1490,       410.2522,     49.7326,   0.109,    -0.09,     0.00,     0.00,     0.00,      0.157,      -0.10,
    1491,       410.2856,     49.7660,   0.094,    -0.11,     0.00,     0.00,     0.00,      0.134,      -0.11,
    1492,       410.3190,     49.7994,   0.078,    -0.12,     0.00,     0.00,     0.00,      0.110,      -0.10,
    1493,       410.3524,     49.8328,   0.063,    -0.12,     0.00,     0.00,     0.00,      0.087,      -0.11,
    1494,       410.3858,     49.8662,   0.048,    -0.12,     0.00,     0.00,     0.00,      0.064,      -0.10,
    1495,       410.4192,     49.8996,   0.033,    -0.12,     0.00,     0.00,     0.00,      0.044,      -0.07,
    1496,       410.4526,     49.9330,   0.022,    -0.14,     0.00,     0.00,     0.00,      0.027,      -0.07,
    1497,       410.4860,     49.9664,   0.012,    -0.12,     0.00,     0.00,     0.00,      0.014,      -0.05,
    1498,       410.5194,     49.9998,   0.006,    -0.13,     0.00,     0.00,     0.00,      0.005,      -0.03,
    1499,       410.5528,     50.0332,   0.002,    -0.16,     0.00,     0.00,     0.00,      0.002,      -0.01,
    1500,       410.5862,     50.0666,   0.002,    -0.14,     0.00,     0.00,     0.00,      0.003,       0.00,
    1501,       410.6196,     50.1000,   0.003,    -0.14,     0.00,     0.00,     0.00,      0.009,       0.05,
    1502,       410.6530,     50.1334,   0.006,    -0.14,     0.00,     0.00,     0.00,      0.020,       0.11,
    1503,       410.6864,     50.1668,   0.013,    -0.14,     0.00,     0.00,     0.00,      0.035,       0.15,
    1504,       410.7198,     50.2002,   0.029,    -0.10,     0.00,     0.00,     0.00,      0.053,       0.09,
    1505,       410.7532,     50.2336,   0.042,    -0.12,     0.00,     0.00,     0.00,      0.075,       0.10,
    1506,       410.7866,     50.2670,   0.057,    -0.10,     0.00,     0.00,     0.00,      0.098,       0.10,
    1507,       410.8200,     50.3004,   0.073,    -0.12,     0.00,     0.00,     0.00,      0.122,       0.10,
    1508,       410.8534,     50.3338,   0.089,    -0.09,     0.00,     0.00,     0.00,      0.145,       0.09,
    1509,       410.8868,     50.3672,   0.104,    -0.11,     0.00,     0.00,     0.00,      0.168,       0.09,
    1510,       410.9202,     50.4006,   0.117,    -0.06,     0.00,     0.00,     0.00,      0.188,       0.08,
    1511,       410.9536,     50.4340,   0.129,    -0.12,     0.00,     0.00,     0.00,      0.205,       0.07,
    1512,       410.9870,     50.4674,   0.138,    -0.11,     0.00,     0.00,     0.00,      0.218,       0.05,
    1513,       411.0204,     50.5008,   0.145,    -0.06,     0.00,     0.00,     0.00,      0.226,       0.04,
    1514,       411.0538,     50.5342,   0.148,    -0.07,     0.00,     0.00,     0.00,      0.230,       0.02,
    1515,       411.0872,     50.5676,   0.150,    -0.06,     0.00,     0.00,     0.00,      0.229,      -0.02,
    1516,       411.1206,     50.6010,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.222,      -0.05,
    1517,       411.1540,     50.6344,   0.144,    -0.07,     0.00,     0.00,     0.00,      0.211,      -0.11,
    1518,       411.1874,     50.6678,   0.135,    -0.08,     0.00,     0.00,     0.00,      0.196,      -0.12,
    1519,       411.2208,     50.7012,   0.122,    -0.08,     0.00,     0.00,     0.00,      0.177,      -0.10,
    1520,       411.2542,     50.7346,   0.107,    -0.08,     0.00,     0.00,     0.00,      0.156,      -0.09,
    1521,       411.2876,     50.7680,   0.094,    -0.12,     0.00,     0.00,     0.00,      0.132,      -0.12,
    1522,       411.3210,     50.8014,   0.078,    -0.10,     0.00,     0.00,     0.00,      0.109,      -0.12,
    1523,       411.3544,     50.8348,   0.061,    -0.12,     0.00,     0.00,     0.00,      0.085,      -0.09,
    1524,       411.3878,     50.8682,   0.048,    -0.12,     0.00,     0.00,     0.00,      0.063,      -0.12,
    1525,       411.4212,     50.9016,   0.033,    -0.13,     0.00,     0.00,     0.00,      0.043,      -0.07,
    1526,       411.4546,     50.9350,   0.022,    -0.12,     0.00,     0.00,     0.00,      0.026,      -0.07,
    1527,       411.4880,     50.9684,   0.012,    -0.14,     0.00,     0.00,     0.00,      0.013,      -0.05,
    1528,       411.5214,     51.0018,   0.005,    -0.14,     0.00,     0.00,     0.00,      0.005,      -0.03,
    1529,       411.5548,     51.0352,   0.001,    -0.14,     0.00,     0.00,     0.00,      0.002,       0.00,
    1530,       411.5882,     51.0686,   0.001,    -0.14,     0.00,     0.00,     0.00,      0.003,       0.02,
    1531,       411.6216,     51.1020,   0.003,    -0.12,     0.00,     0.00,     0.00,      0.009,       0.05,
    1532,       411.6550,     51.1354,   0.006,    -0.14,     0.00,     0.00,     0.00,      0.021,       0.12,
    1533,       411.6884,     51.1688,   0.015,    -0.14,     0.00,     0.00,     0.00,      0.036,       0.13,
    1534,       411.7218,     51.2022,   0.031,    -0.12,     0.00,     0.00,     0.00,      0.055,       0.08,
    1535,       411.7552,     51.2356,   0.044,    -0.11,     0.00,     0.00,     0.00,      0.076,       0.08,
    1536,       411.7886,     51.2690,   0.058,    -0.10,     0.00,     0.00,     0.00,      0.099,       0.10,
    1537,       411.8220,     51.3024,   0.074,    -0.09,     0.00,     0.00,     0.00,      0.123,       0.09,
    1538,       411.8554,     51.3358,   0.088,    -0.10,     0.00,     0.00,     0.00,      0.147,       0.12,
    1539,       411.8888,     51.3692,   0.104,    -0.09,     0.00,     0.00,     0.00,      0.169,       0.09,
    1540,       411.9222,     51.4026,   0.117,    -0.08,     0.00,     0.00,     0.00,      0.189,       0.09,
    1541,       411.9556,     51.4360,   0.129,    -0.06,     0.00,     0.00,     0.00,      0.206,       0.07,
    1542,       411.9890,     51.4694,   0.139,    -0.05,     0.00,     0.00,     0.00,      0.218,       0.05,
    1543,       412.0224,     51.5028,   0.145,    -0.06,     0.00,     0.00,     0.00,      0.226,       0.03,
    1544,       412.0558,     51.5362,   0.149,    -0.06,     0.00,     0.00,     0.00,      0.230,       0.00,
    1545,       412.0892,     51.5696,   0.150,    -0.10,     0.00,     0.00,     0.00,      0.228,      -0.03,
    1546,       412.1226,     51.6030,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.221,      -0.06,
    1547,       412.1560,     51.6364,   0.144,    -0.08,     0.00,     0.00,     0.00,      0.210,      -0.12,
    1548,       412.1894,     51.6698,   0.134,    -0.10,     0.00,     0.00,     0.00,      0.195,      -0.12,
    1549,       412.2228,     51.7032,   0.121,    -0.12,     0.00,     0.00,     0.00,      0.176,      -0.10,
    1550,       412.2562,     51.7366,   0.107,    -0.10,     0.00,     0.00,     0.00,      0.154,      -0.11,
    1551,       412.2896,     51.7700,   0.091,    -0.10,     0.00,     0.00,     0.00,      0.131,      -0.10,
    1552,       412.3230,     51.8034,   0.077,    -0.12,     0.00,     0.00,     0.00,      0.107,      -0.11,
    1553,       412.3564,     51.8368,   0.060,    -0.11,     0.00,     0.00,     0.00,      0.084,      -0.09,
    1554,       412.3898,     51.8702,   0.045,    -0.13,     0.00,     0.00,     0.00,      0.061,      -0.08,
    1555,       412.4232,     51.9036,   0.032,    -0.13,     0.00,     0.00,     0.00,      0.042,      -0.08,
    1556,       412.4566,     51.9370,   0.020,    -0.13,     0.00,     0.00,     0.00,      0.025,      -0.06,
    1557,       412.4900,     51.9704,   0.011,    -0.14,     0.00,     0.00,     0.00,      0.013,      -0.05,
    1558,       412.5234,     52.0038,   0.006,    -0.14,     0.00,     0.00,     0.00,      0.004,      -0.05,
    1559,       412.5568,     52.0372,   0.001,    -0.14,     0.00,     0.00,     0.00,      0.001,      -0.01,
    1560,       412.5902,     52.0706,   0.001,    -0.14,     0.00,     0.00,     0.00,      0.003,       0.02,
    1561,       412.6236,     52.1040,   0.002,    -0.13,     0.00,     0.00,     0.00,      0.010,       0.06,
    1562,       412.6570,     52.1374,   0.006,    -0.14,     0.00,     0.00,     0.00,      0.021,       0.12,
    1563,       412.6904,     52.1708,   0.016,    -0.12,     0.00,     0.00,     0.00,      0.037,       0.13,
    1564,       412.7238,     52.2042,   0.030,    -0.12,     0.00,     0.00,     0.00,      0.056,       0.09,
    1565,       412.7572,     52.2376,   0.044,    -0.12,     0.00,     0.00,     0.00,      0.077,       0.09,
    1566,       412.7906,     52.2710,   0.059,    -0.09,     0.00,     0.00,     0.00,      0.100,       0.09,
    1567,       412.8240,     52.3044,   0.074,    -0.10,     0.00,     0.00,     0.00,      0.124,       0.10,
    1568,       412.8574,     52.3378,   0.089,    -0.11,     0.00,     0.00,     0.00,      0.147,       0.10,
    1569,       412.8908,     52.3712,   0.104,    -0.10,     0.00,     0.00,     0.00,      0.169,       0.09,
    1570,       412.9242,     52.4046,   0.119,    -0.09,     0.00,     0.00,     0.00,      0.189,       0.07,
    1571,       412.9576,     52.4380,   0.129,    -0.05,     0.00,     0.00,     0.00,      0.206,       0.08,
    1572,       412.9910,     52.4714,   0.139,    -0.08,     0.00,     0.00,     0.00,      0.218,       0.05,
    1573,       413.0244,     52.5048,   0.146,    -0.07,     0.00,     0.00,     0.00,      0.226,       0.01,
    1574,       413.0578,     52.5382,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.229,       0.00,
    1575,       413.0912,     52.5716,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.227,      -0.02,
    1576,       413.1246,     52.6050,   0.147,    -0.09,     0.00,     0.00,     0.00,      0.220,      -0.05,
    1577,       413.1580,     52.6384,   0.143,    -0.05,     0.00,     0.00,     0.00,      0.209,      -0.11,
    1578,       413.1914,     52.6718,   0.134,    -0.12,     0.00,     0.00,     0.00,      0.193,      -0.13,
    1579,       413.2248,     52.7052,   0.120,    -0.07,     0.00,     0.00,     0.00,      0.174,      -0.10,
    1580,       413.2582,     52.7386,   0.106,    -0.12,     0.00,     0.00,     0.00,      0.152,      -0.10,
    1581,       413.2916,     52.7720,   0.091,    -0.10,     0.00,     0.00,     0.00,      0.129,      -0.12,
    1582,       413.3250,     52.8054,   0.075,    -0.11,     0.00,     0.00,     0.00,      0.106,      -0.10,
    1583,       413.3584,     52.8388,   0.060,    -0.12,     0.00,     0.00,     0.00,      0.082,      -0.10,
    1584,       413.3918,     52.8722,   0.045,    -0.11,     0.00,     0.00,     0.00,      0.060,      -0.09,
    1585,       413.4252,     52.9056,   0.032,    -0.13,     0.00,     0.00,     0.00,      0.040,      -0.08,
    1586,       413.4586,     52.9390,   0.019,    -0.12,     0.00,     0.00,     0.00,      0.024,      -0.06,
    1587,       413.4920,     52.9724,   0.011,    -0.13,     0.00,     0.00,     0.00,      0.012,      -0.05,
    1588,       413.5254,     53.0058,   0.004,    -0.13,     0.00,     0.00,     0.00,      0.004,      -0.02,
    1589,       413.5588,     53.0392,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.001,      -0.01,
    1590,       413.5922,     53.0726,   0.001,    -0.16,     0.00,     0.00,     0.00,      0.003,       0.02,
    1591,       413.6256,     53.1060,   0.003,    -0.14,     0.00,     0.00,     0.00,      0.010,       0.05,
    1592,       413.6590,     53.1394,   0.007,    -0.14,     0.00,     0.00,     0.00,      0.022,       0.11,
    1593,       413.6924,     53.1728,   0.017,    -0.13,     0.00,     0.00,     0.00,      0.038,       0.12,
    1594,       413.7258,     53.2062,   0.030,    -0.12,     0.00,     0.00,     0.00,      0.057,       0.10,
    1595,       413.7592,     53.2396,   0.045,    -0.11,     0.00,     0.00,     0.00,      0.078,       0.09,
    1596,       413.7926,     53.2730,   0.059,    -0.12,     0.00,     0.00,     0.00,      0.102,       0.10,
    1597,       413.8260,     53.3064,   0.075,    -0.09,     0.00,     0.00,     0.00,      0.126,       0.10,
    1598,       413.8594,     53.3398,   0.091,    -0.09,     0.00,     0.00,     0.00,      0.149,       0.09,
    1599,       413.8928,     53.3732,   0.106,    -0.07,     0.00,     0.00,     0.00,      0.171,       0.08,
    1600,       413.9262,     53.4066,   0.119,    -0.10,     0.00,     0.00,     0.00,      0.190,       0.08,
    1601,       413.9596,     53.4400,   0.131,    -0.06,     0.00,     0.00,     0.00,      0.207,       0.05,
    1602,       413.9930,     53.4734,   0.139,    -0.05,     0.00,     0.00,     0.00,      0.219,       0.05,
    1603,       414.0264,     53.5068,   0.146,    -0.06,     0.00,     0.00,     0.00,      0.226,       0.02,
    1604,       414.0598,     53.5402,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.229,       0.00,
    1605,       414.0932,     53.5736,   0.150,    -0.05,     0.00,     0.00,     0.00,      0.227,      -0.03,
    1606,       414.1266,     53.6070,   0.146,    -0.08,     0.00,     0.00,     0.00,      0.220,      -0.05,
    1607,       414.1600,     53.6404,   0.143,    -0.07,     0.00,     0.00,     0.00,      0.208,      -0.11,
    1608,       414.1934,     53.6738,   0.134,    -0.07,     0.00,     0.00,     0.00,      0.192,      -0.13,
    1609,       414.2268,     53.7072,   0.118,    -0.11,     0.00,     0.00,     0.00,      0.173,      -0.08,
    1610,       414.2602,     53.7406,   0.106,    -0.10,     0.00,     0.00,     0.00,      0.151,      -0.12,
    1611,       414.2936,     53.7740,   0.091,    -0.12,     0.00,     0.00,     0.00,      0.128,      -0.12,
    1612,       414.3270,     53.8074,   0.075,    -0.09,     0.00,     0.00,     0.00,      0.105,      -0.10,
    1613,       414.3604,     53.8408,   0.059,    -0.12,     0.00,     0.00,     0.00,      0.081,      -0.10,
    1614,       414.3938,     53.8742,   0.044,    -0.11,     0.00,     0.00,     0.00,      0.060,      -0.09,
    1615,       414.4272,     53.9076,   0.032,    -0.13,     0.00,     0.00,     0.00,      0.040,      -0.08,
    1616,       414.4606,     53.9410,   0.021,    -0.13,     0.00,     0.00,     0.00,      0.024,      -0.07,
    1617,       414.4940,     53.9744,   0.010,    -0.14,     0.00,     0.00,     0.00,      0.012,      -0.03,
    1618,       414.5274,     54.0078,   0.005,    -0.16,     0.00,     0.00,     0.00,      0.005,      -0.03,
    1619,       414.5608,     54.0412,   0.001,    -0.14,     0.00,     0.00,     0.00,      0.002,       0.01,
    1620,       414.5942,     54.0746,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.005,       0.04,
    1621,       414.6276,     54.1080,   0.004,    -0.16,     0.00,     0.00,     0.00,      0.013,       0.07,
    1622,       414.6610,     54.1414,   0.008,    -0.14,     0.00,     0.00,     0.00,      0.024,       0.13,
    1623,       414.6944,     54.1748,   0.018,    -0.12,     0.00,     0.00,     0.00,      0.040,       0.13,
    1624,       414.7278,     54.2082,   0.032,    -0.11,     0.00,     0.00,     0.00,      0.060,       0.10,
    1625,       414.7612,     54.2416,   0.046,    -0.11,     0.00,     0.00,     0.00,      0.081,       0.10,
    1626,       414.7946,     54.2750,   0.061,    -0.10,     0.00,     0.00,     0.00,      0.104,       0.11,
    1627,       414.8280,     54.3084,   0.078,    -0.10,     0.00,     0.00,     0.00,      0.128,       0.09,
    1628,       414.8614,     54.3418,   0.092,    -0.10,     0.00,     0.00,     0.00,      0.151,       0.10,
    1629,       414.8948,     54.3752,   0.107,    -0.10,     0.00,     0.00,     0.00,      0.173,       0.09,
    1630,       414.9282,     54.4086,   0.119,    -0.06,     0.00,     0.00,     0.00,      0.192,       0.09,
    1631,       414.9616,     54.4420,   0.131,    -0.05,     0.00,     0.00,     0.00,      0.208,       0.06,
    1632,       414.9950,     54.4754,   0.139,    -0.05,     0.00,     0.00,     0.00,      0.220,       0.05,
    1633,       415.0284,     54.5088,   0.146,    -0.08,     0.00,     0.00,     0.00,      0.227,       0.02,
    1634,       415.0618,     54.5422,   0.149,    -0.07,     0.00,     0.00,     0.00,      0.229,      -0.00,
    1635,       415.0952,     54.5756,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.227,      -0.02,
    1636,       415.1286,     54.6090,   0.148,    -0.09,     0.00,     0.00,     0.00,      0.220,      -0.08,
    1637,       415.1620,     54.6424,   0.142,    -0.08,     0.00,     0.00,     0.00,      0.208,      -0.11,
    1638,       415.1954,     54.6758,   0.132,    -0.07,     0.00,     0.00,     0.00,      0.192,      -0.11,
    1639,       415.2288,     54.7092,   0.118,    -0.10,     0.00,     0.00,     0.00,      0.172,      -0.09,
    1640,       415.2622,     54.7426,   0.105,    -0.07,     0.00,     0.00,     0.00,      0.151,      -0.10,
    1641,       415.2956,     54.7760,   0.090,    -0.10,     0.00,     0.00,     0.00,      0.127,      -0.12,
    1642,       415.3290,     54.8094,   0.074,    -0.12,     0.00,     0.00,     0.00,      0.104,      -0.11,
    1643,       415.3624,     54.8428,   0.059,    -0.12,     0.00,     0.00,     0.00,      0.081,      -0.11,
    1644,       415.3958,     54.8762,   0.044,    -0.12,     0.00,     0.00,     0.00,      0.059,      -0.08,
    1645,       415.4292,     54.9096,   0.032,    -0.14,     0.00,     0.00,     0.00,      0.040,      -0.09,
    1646,       415.4626,     54.9430,   0.020,    -0.14,     0.00,     0.00,     0.00,      0.024,      -0.06,
    1647,       415.4960,     54.9764,   0.010,    -0.14,     0.00,     0.00,     0.00,      0.012,      -0.03,
    1648,       415.5294,     55.0098,   0.005,    -0.16,     0.00,     0.00,     0.00,      0.005,      -0.02,
    1649,       415.5628,     55.0432,   0.002,    -0.12,     0.00,     0.00,     0.00,      0.003,      -0.01,
    1650,       415.5962,     55.0766,   0.002,    -0.14,     0.00,     0.00,     0.00,      0.005,       0.02,
    1651,       415.6296,     55.1100,   0.004,    -0.16,     0.00,     0.00,     0.00,      0.013,       0.06,
    1652,       415.6630,     55.1434,   0.008,    -0.14,     0.00,     0.00,     0.00,      0.025,       0.13,
    1653,       415.6964,     55.1768,   0.019,    -0.13,     0.00,     0.00,     0.00,      0.041,       0.13,
    1654,       415.7298,     55.2102,   0.034,    -0.13,     0.00,     0.00,     0.00,      0.061,       0.09,
    1655,       415.7632,     55.2436,   0.048,    -0.12,     0.00,     0.00,     0.00,      0.083,       0.09,
    1656,       415.7966,     55.2770,   0.062,    -0.11,     0.00,     0.00,     0.00,      0.106,       0.10,
    1657,       415.8300,     55.3104,   0.077,    -0.11,     0.00,     0.00,     0.00,      0.129,       0.11,
    1658,       415.8634,     55.3438,   0.093,    -0.09,     0.00,     0.00,     0.00,      0.153,       0.09,
    1659,       415.8968,     55.3772,   0.108,    -0.10,     0.00,     0.00,     0.00,      0.174,       0.09,
    1660,       415.9302,     55.4106,   0.120,    -0.08,     0.00,     0.00,     0.00,      0.193,       0.08,
    1661,       415.9636,     55.4440,   0.133,    -0.11,     0.00,     0.00,     0.00,      0.209,       0.05,
    1662,       415.9970,     55.4774,   0.140,    -0.05,     0.00,     0.00,     0.00,      0.220,       0.05,
    1663,       416.0304,     55.5108,   0.146,    -0.10,     0.00,     0.00,     0.00,      0.227,       0.02,
    1664,       416.0638,     55.5442,   0.149,    -0.10,     0.00,     0.00,     0.00,      0.229,      -0.01,
    1665,       416.0972,     55.5776,   0.149,    -0.10,     0.00,     0.00,     0.00,      0.226,      -0.03,
    1666,       416.1306,     55.6110,   0.147,    -0.03,     0.00,     0.00,     0.00,      0.219,      -0.08,
    1667,       416.1640,     55.6444,   0.142,    -0.12,     0.00,     0.00,     0.00,      0.207,      -0.12,
    1668,       416.1974,     55.6778,   0.132,    -0.08,     0.00,     0.00,     0.00,      0.190,      -0.13,
    1669,       416.2308,     55.7112,   0.117,    -0.08,     0.00,     0.00,     0.00,      0.171,      -0.09,
    1670,       416.2642,     55.7446,   0.104,    -0.11,     0.00,     0.00,     0.00,      0.149,      -0.10,
    1671,       416.2976,     55.7780,   0.089,    -0.12,     0.00,     0.00,     0.00,      0.126,      -0.11,
    1672,       416.3310,     55.8114,   0.073,    -0.11,     0.00,     0.00,     0.00,      0.102,      -0.10,
    1673,       416.3644,     55.8448,   0.058,    -0.14,     0.00,     0.00,     0.00,      0.079,      -0.10,
    1674,       416.3978,     55.8782,   0.043,    -0.13,     0.00,     0.00,     0.00,      0.057,      -0.09,
    1675,       416.4312,     55.9116,   0.030,    -0.14,     0.00,     0.00,     0.00,      0.038,      -0.08,
    1676,       416.4646,     55.9450,   0.019,    -0.14,     0.00,     0.00,     0.00,      0.023,      -0.06,
    1677,       416.4980,     55.9784,   0.011,    -0.14,     0.00,     0.00,     0.00,      0.012,      -0.05,
    1678,       416.5314,     56.0118,   0.005,    -0.14,     0.00,     0.00,     0.00,      0.005,      -0.02,
    1679,       416.5648,     56.0452,   0.003,    -0.16,     0.00,     0.00,     0.00,      0.002,      -0.02,
    1680,       416.5982,     56.0786,   0.003,    -0.16,     0.00,     0.00,     0.00,      0.005,       0.01,
    1681,       416.6316,     56.1120,   0.003,    -0.13,     0.00,     0.00,     0.00,      0.013,       0.09,
    1682,       416.6650,     56.1454,   0.009,    -0.14,     0.00,     0.00,     0.00,      0.026,       0.11,
    1683,       416.6984,     56.1788,   0.020,    -0.12,     0.00,     0.00,     0.00,      0.042,       0.10,
    1684,       416.7318,     56.2122,   0.034,    -0.13,     0.00,     0.00,     0.00,      0.061,       0.09,
    1685,       416.7652,     56.2456,   0.047,    -0.12,     0.00,     0.00,     0.00,      0.083,       0.10,
    1686,       416.7986,     56.2790,   0.063,    -0.11,     0.00,     0.00,     0.00,      0.107,       0.10,
    1687,       416.8320,     56.3124,   0.078,    -0.12,     0.00,     0.00,     0.00,      0.130,       0.10,
    1688,       416.8654,     56.3458,   0.094,    -0.11,     0.00,     0.00,     0.00,      0.153,       0.09,
    1689,       416.8988,     56.3792,   0.108,    -0.03,     0.00,     0.00,     0.00,      0.175,       0.09,
    1690,       416.9322,     56.4126,   0.121,    -0.09,     0.00,     0.00,     0.00,      0.194,       0.08,
    1691,       416.9656,     56.4460,   0.132,    -0.07,     0.00,     0.00,     0.00,      0.209,       0.06,
    1692,       416.9990,     56.4794,   0.141,    -0.07,     0.00,     0.00,     0.00,      0.220,       0.03,
    1693,       417.0324,     56.5128,   0.146,    -0.06,     0.00,     0.00,     0.00,      0.227,       0.03,
    1694,       417.0658,     56.5462,   0.149,    -0.07,     0.00,     0.00,     0.00,      0.229,      -0.01,
    1695,       417.0992,     56.5796,   0.148,    -0.07,     0.00,     0.00,     0.00,      0.226,      -0.02,
    1696,       417.1326,     56.6130,   0.146,    -0.07,     0.00,     0.00,     0.00,      0.218,      -0.06,
    1697,       417.1660,     56.6464,   0.142,    -0.09,     0.00,     0.00,     0.00,      0.205,      -0.13,
    1698,       417.1994,     56.6798,   0.129,    -0.10,     0.00,     0.00,     0.00,      0.189,      -0.10,
    1699,       417.2328,     56.7132,   0.118,    -0.11,     0.00,     0.00,     0.00,      0.169,      -0.12,
    1700,       417.2662,     56.7466,   0.102,    -0.11,     0.00,     0.00,     0.00,      0.147,      -0.10,
    1701,       417.2996,     56.7800,   0.087,    -0.11,     0.00,     0.00,     0.00,      0.124,      -0.10,
    1702,       417.3330,     56.8134,   0.072,    -0.12,     0.00,     0.00,     0.00,      0.100,      -0.11,
    1703,       417.3664,     56.8468,   0.057,    -0.13,     0.00,     0.00,     0.00,      0.077,      -0.10,
    1704,       417.3998,     56.8802,   0.042,    -0.12,     0.00,     0.00,     0.00,      0.056,      -0.09,
    1705,       417.4332,     56.9136,   0.028,    -0.12,     0.00,     0.00,     0.00,      0.037,      -0.06,
    1706,       417.4666,     56.9470,   0.018,    -0.14,     0.00,     0.00,     0.00,      0.022,      -0.06,
    1707,       417.5000,     56.9804,   0.010,    -0.14,     0.00,     0.00,     0.00,      0.011,      -0.04,
    1708,       417.5334,     57.0138,   0.004,    -0.13,     0.00,     0.00,     0.00,      0.004,      -0.03,
    1709,       417.5668,     57.0472,   0.002,    -0.16,     0.00,     0.00,     0.00,      0.002,      -0.01,
    1710,       417.6002,     57.0806,   0.002,    -0.14,     0.00,     0.00,     0.00,      0.005,       0.02,
    1711,       417.6336,     57.1140,   0.003,    -0.13,     0.00,     0.00,     0.00,      0.014,       0.10,
    1712,       417.6670,     57.1474,   0.009,    -0.14,     0.00,     0.00,     0.00,      0.026,       0.12,
    1713,       417.7004,     57.1808,   0.022,    -0.13,     0.00,     0.00,     0.00,      0.043,       0.10,
    1714,       417.7338,     57.2142,   0.034,    -0.13,     0.00,     0.00,     0.00,      0.063,       0.11,
    1715,       417.7672,     57.2476,   0.049,    -0.16,     0.00,     0.00,     0.00,      0.085,       0.09,
    1716,       417.8006,     57.2810,   0.063,    -0.10,     0.00,     0.00,     0.00,      0.108,       0.11,
    1717,       417.8340,     57.3144,   0.080,    -0.10,     0.00,     0.00,     0.00,      0.132,       0.08,
    1718,       417.8674,     57.3478,   0.094,    -0.10,     0.00,     0.00,     0.00,      0.155,       0.10,
    1719,       417.9008,     57.3812,   0.110,    -0.08,     0.00,     0.00,     0.00,      0.176,       0.07,
    1720,       417.9342,     57.4146,   0.121,    -0.10,     0.00,     0.00,     0.00,      0.195,       0.08,
    1721,       417.9676,     57.4480,   0.132,    -0.08,     0.00,     0.00,     0.00,      0.210,       0.07,
    1722,       418.0010,     57.4814,   0.141,    -0.07,     0.00,     0.00,     0.00,      0.221,       0.04,
    1723,       418.0344,     57.5148,   0.147,    -0.08,     0.00,     0.00,     0.00,      0.227,       0.01,
    1724,       418.0678,     57.5482,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.229,       0.00,
    1725,       418.1012,     57.5816,   0.148,    -0.07,     0.00,     0.00,     0.00,      0.226,      -0.02,
    1726,       418.1346,     57.6150,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.217,      -0.07,
    1727,       418.1680,     57.6484,   0.141,    -0.08,     0.00,     0.00,     0.00,      0.204,      -0.13,
    1728,       418.2014,     57.6818,   0.129,    -0.07,     0.00,     0.00,     0.00,      0.188,      -0.10,
    1729,       418.2348,     57.7152,   0.115,    -0.11,     0.00,     0.00,     0.00,      0.168,      -0.09,
    1730,       418.2682,     57.7486,   0.101,    -0.10,     0.00,     0.00,     0.00,      0.146,      -0.09,
    1731,       418.3016,     57.7820,   0.086,    -0.07,     0.00,     0.00,     0.00,      0.122,      -0.11,
    1732,       418.3350,     57.8154,   0.071,    -0.11,     0.00,     0.00,     0.00,      0.099,      -0.09,
    1733,       418.3684,     57.8488,   0.057,    -0.12,     0.00,     0.00,     0.00,      0.076,      -0.11,
    1734,       418.4018,     57.8822,   0.041,    -0.13,     0.00,     0.00,     0.00,      0.055,      -0.09,
    1735,       418.4352,     57.9156,   0.028,    -0.13,     0.00,     0.00,     0.00,      0.036,      -0.06,
    1736,       418.4686,     57.9490,   0.017,    -0.16,     0.00,     0.00,     0.00,      0.021,      -0.05,
    1737,       418.5020,     57.9824,   0.009,    -0.12,     0.00,     0.00,     0.00,      0.010,      -0.04,
    1738,       418.5354,     58.0158,   0.005,    -0.14,     0.00,     0.00,     0.00,      0.004,      -0.04,
    1739,       418.5688,     58.0492,   0.001,    -0.13,     0.00,     0.00,     0.00,      0.002,       0.00,
